,sentence,lemmatized,pos tags,noun chunks
98,"Wenn ein Nachweis-Item eines Sicherungsprojekt, Informationen enthält, die aus einem Artefakt eines externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und das Nachweis-Item entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechend')
('aktualisieren', 'aktualisieren')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Sicherungsprojekt', 'Sicherungsprojekt')
('Nachweis-Item', 'Nachweis-Item')
('Artefakt', 'Artefakt')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('Artefakt', ' Artefakt')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
99,"Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und die Informationen im externen Werkzeug entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechend')
('aktualisieren', 'aktualisieren')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('Artefakt', ' Artefakt')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
100,"Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
101,"Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
102,"Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweis-Item anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importieren')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rot')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')
('Einfärbung', 'Einfärbung')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('rote Einfärbung', 'rot Einfärbung')
('Nachweis-Item eines Sicherungsprojekts', 'Nachweis Item ein Sicherung Projekt')"
103,"Wenn ein Nachweis-Item eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweis-Item anzeigen.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rot')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweis-Item', 'Nachweis-Item')
('Einfärbung', 'Einfärbung')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts', 'Sicherung Projekt')
('Nachweis-Item', ' Nachweis Item')
('Änderung', 'Änderung')
('rote Einfärbung', 'rot Einfärbung')"
104,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und den Nachweisrückverfolgbarkeitslink entsprechend aktualisieren.","('Sicherungsprojekts', 'Sicherungsprojekt')
('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importieren')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Sicherungsprojekts Informationen', 'Sicherung Projekt Information')
('Änderung', 'Änderung')
('Nachweisrückverfolgbarkeitslink', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')"
105,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung erkennen und die Informationen im externen Werkzeug entsprechend aktualisieren.","('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importiert')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('entsprechend', 'entsprechen')
('aktualisieren', 'aktualisieren')
('Werkzeug', 'Werkzeug')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Informationen', 'Information')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'ADJ')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('erkennen', 'VERB')
('entsprechend', 'ADJ')
('aktualisieren', 'VERB')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('Informationen', ' Information')"
106,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('enthält', 'enthalten')
('externen', 'extern')
('importiert', 'importiert')
('wurden', 'sein')
('werden', 'sein')
('geändert', 'ändern')
('muss', 'muss')
('erkennen', 'erkennen')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'VERB')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
107,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung anzeigen.","('enthält', 'enthalten')
('wurden', 'sein')
('werden', 'sein')
('externen', 'extern')
('importiert', 'importiert')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')"
108,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen in der OPENCOSS-Plattform geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweisrückverfolgbarkeitslinks anzeigen.","('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importiert')
('externen', 'extern')
('geändert', 'ändern')
('muss', 'muss')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Einfärbung', 'Einfärbung')
('rote', 'rot')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'ADJ')
('externen', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('anzeigen', 'VERB')
('rote', 'ADJ')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('rote Einfärbung', 'rot Einfärbung')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"
109,"Wenn ein Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts, Informationen enthält, die aus einem externen Werkzeug importiert wurden, und die Informationen im externen Werkzeug geändert werden, muss die OPENCOSS-Plattform eine solche Änderung durch eine rote Einfärbung des Nachweisrückverfolgbarkeitslinks anzeigen.","('enthält', 'enthalten')
('externen', 'extern')
('wurden', 'sein')
('werden', 'sein')
('importiert', 'importiert')
('geändert', 'ändern')
('muss', 'muss')
('rote', 'rot')
('anzeigen', 'anzeigen')
('Werkzeug', 'Werkzeug')
('Informationen', 'Information')
('Nachweisrückverfolgbarkeitslink', 'Nachweisrückverfolgbarkeitslink')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')
('Sicherungsprojekts', 'Sicherungsprojekt')
('OPENCOSS-Plattform', 'OPENCOSS-Plattform')
('Änderung', 'Änderung')
('Einfärbung', 'Einfärbung')
('rote', 'rot')","('enthält', 'VERB')
('externen', 'ADJ')
('importiert', 'ADJ')
('geändert', 'VERB')
('muss', 'VERB')
('rote', 'ADJ')
('anzeigen', 'VERB')","('Nachweisrückverfolgbarkeitslink eines Sicherungsprojekts', ' Nachweis Rückverfolgbarkeit Link ein Sicherung Projekt')
('externen Werkzeug', 'extern Werkzeug')
('rote Einfärbung', 'rot Einfärbung')
('Informationen', ' Information')
('OPENCOSS-Plattform', 'Opencoss Plattform')
('Änderung', 'Änderung')
('Nachweisrückverfolgbarkeitslinks', 'Nachweisrückverfolgbarkeitslink')"
